id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
1870,Thinking and feeling about novelty: How cognition and emotion shape investment in novel ideas,STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70085,https://doi.org/10.1002/smj.70085,https://doi.org/10.1002/smj.70085,"openalex,crossref",https://doi.org/10.1002/smj.70085,Matthew P. Mount,"[""Matthew Mount""]","[{""name"": ""Matthew P. Mount"", ""orcid"": ""https://orcid.org/0000-0002-6470-7502"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Deakin Business School Deakin University  Melbourne Victoria Australia""]}, {""name"": ""Henry Tue Le"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""College of Business and Law Adelaide University  Adelaide South Australia Australia""]}, {""name"": ""Gary Bowman"", ""orcid"": ""https://orcid.org/0000-0001-5807-2320"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""College of Business and Law Adelaide University  Adelaide South Australia Australia""]}, {""name"": ""Christopher Golding"", ""orcid"": ""https://orcid.org/0000-0002-4151-6877"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Henley Business School University of Reading  Reading UK""]}]","[""Deakin Business School Deakin University  Melbourne Victoria Australia"", ""College of Business and Law Adelaide University  Adelaide South Australia Australia"", ""Henley Business School University of Reading  Reading UK""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1913,Throwing curveballs: A language‐based model of curveball questions in quarterly earnings calls uncovers their consequences and antecedents,STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70091,https://doi.org/10.1002/smj.70091,https://doi.org/10.1002/smj.70091,crossref,https://doi.org/10.1002/smj.70091,Nandil Bhatia,[],"[{""name"": ""Nandil Bhatia"", ""orcid"": ""https://orcid.org/0000-0003-3924-2712"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Columbia Business School  New York New York USA""]}, {""name"": ""Wei Cai"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Columbia Business School  New York New York USA""]}, {""name"": ""Sameer B. Srivastava"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Haas School of Business University of California, Berkeley  Berkeley California USA""]}]","[""Columbia Business School  New York New York USA"", ""Haas School of Business University of California, Berkeley  Berkeley California USA""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1882,Unlocking novel knowledge recombinations: The effect of artificial intelligence on inventive activity,STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70080,https://doi.org/10.1002/smj.70080,https://doi.org/10.1002/smj.70080,"openalex,crossref",https://doi.org/10.1002/smj.70080,Xinying Qu,"[""M. V. Shyam Kumar""]","[{""name"": ""Xinying Qu"", ""orcid"": ""https://orcid.org/0009-0008-9415-687X"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Barney School of Business University of Hartford  Hartford Connecticut USA""]}, {""name"": ""J. P. Eggers"", ""orcid"": ""https://orcid.org/0000-0003-3344-1155"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Management and Organizations New York University, Stern School of Business  New York New York USA""]}, {""name"": ""M. V. Shyam Kumar"", ""orcid"": ""https://orcid.org/0000-0002-9822-8374"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Lally School of Management Rensselaer Polytechnic Institute  Troy New York USA""]}]","[""Barney School of Business University of Hartford  Hartford Connecticut USA"", ""Department of Management and Organizations New York University, Stern School of Business  New York New York USA"", ""Lally School of Management Rensselaer Polytechnic Institute  Troy New York USA""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1893,"Values and visibility: How
                    <scp>CEO</scp>
                    activism influences private and public consumer choices",STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70067,https://doi.org/10.1002/smj.70067,https://doi.org/10.1002/smj.70067,"openalex,crossref",https://doi.org/10.1002/smj.70067,Young Hou,"[""Christopher Poliquin""]","[{""name"": ""Young Hou"", ""orcid"": ""https://orcid.org/0000-0001-5064-8970"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Virginia Darden School of Business  Charlottesville Virginia USA""]}, {""name"": ""Christopher Poliquin"", ""orcid"": ""https://orcid.org/0000-0002-4260-1037"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""UCLA Anderson School of Management  Los Angeles California USA""]}]","[""University of Virginia Darden School of Business  Charlottesville Virginia USA"", ""UCLA Anderson School of Management  Los Angeles California USA""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1872,When creation and capture diverge: Why breakthrough inventions do not break through alike,STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70086,https://doi.org/10.1002/smj.70086,https://doi.org/10.1002/smj.70086,"openalex,crossref",https://doi.org/10.1002/smj.70086,Giacomo Marchesini,"[""Giovanni Valentini""]","[{""name"": ""Giacomo Marchesini"", ""orcid"": ""https://orcid.org/0000-0001-5949-7136"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Copenhagen Business School  Frederiksberg Denmark""]}, {""name"": ""Giovanni Valentini"", ""orcid"": ""https://orcid.org/0000-0002-6252-5262"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""IESE Business School  Barcelona Spain""]}]","[""Copenhagen Business School  Frederiksberg Denmark"", ""IESE Business School  Barcelona Spain""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1950,"When do nice guys finish last? Prosociality and the psychological model of
                    <scp>CEO</scp>
                    ‐firm matching",STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70046,https://doi.org/10.1002/smj.70046,https://doi.org/10.1002/smj.70046,crossref,https://doi.org/10.1002/smj.70046,Dongil Daniel Keum,[],"[{""name"": ""Dongil Daniel Keum"", ""orcid"": ""https://orcid.org/0000-0001-8661-7199"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Management Division Columbia University Business School  New York New York USA""]}, {""name"": ""Nandil Bhatia"", ""orcid"": ""https://orcid.org/0000-0003-3924-2712"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Management Division Columbia University Business School  New York New York USA""]}]","[""Management Division Columbia University Business School  New York New York USA""]",2026-05-23 03:40:02,2026-05-23 03:40:02
1879,When does category spanning hurt or help producers?,STRATEGIC MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.1002/smj.70079,https://doi.org/10.1002/smj.70079,https://doi.org/10.1002/smj.70079,"openalex,crossref",https://doi.org/10.1002/smj.70079,Jungsoo Ahn,"[""Jean‐Philippe Vergne""]","[{""name"": ""Jungsoo Ahn"", ""orcid"": ""https://orcid.org/0000-0002-8679-9380"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""College of Business Stony Brook University  Stony Brook New York USA""]}, {""name"": ""Jean‐Philippe Vergne"", ""orcid"": ""https://orcid.org/0000-0003-4551-1122"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""UCL School of Management One Canada Square  London UK""]}, {""name"": ""Amanda Sharkey"", ""orcid"": ""https://orcid.org/0000-0003-2432-1135"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Mendoza College of Business University of Notre Dame  Notre Dame Indiana USA""]}]","[""College of Business Stony Brook University  Stony Brook New York USA"", ""UCL School of Management One Canada Square  London UK"", ""Mendoza College of Business University of Notre Dame  Notre Dame Indiana USA""]",2026-05-23 03:40:02,2026-05-23 03:40:02
2552,A multi-criteria fairness framework for equitable transport resource allocation,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105058,https://doi.org/10.1016/j.tra.2026.105058,https://doi.org/10.1016/j.tra.2026.105058,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105058,Xiaoshu Ding,"[""Xiaoshu Ding""]","[{""name"": ""Xiaoshu Ding"", ""orcid"": ""https://orcid.org/0000-0001-8998-623X"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yanyan Ding"", ""orcid"": ""https://orcid.org/0000-0002-0295-716X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Wentao Huang"", ""orcid"": ""https://orcid.org/0000-0002-6280-5977"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Sisi Jian"", ""orcid"": ""https://orcid.org/0000-0001-6743-0193"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Travis Waller"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2628,A simulation-optimization framework for the diffusion of new energy vehicles under subsidy policy abolishment: A multi-policy trajectory optimization perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105028,https://doi.org/10.1016/j.tra.2026.105028,https://doi.org/10.1016/j.tra.2026.105028,crossref,https://doi.org/10.1016/j.tra.2026.105028,Yawen Gao,[],"[{""name"": ""Yawen Gao"", ""orcid"": ""https://orcid.org/0000-0002-0419-2033"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jinshan Xu"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Bo Dong"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2622,Assessing rail freight reliability under mixed-traffic conditions: The role of capacity allocation and traffic management policy,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105038,https://doi.org/10.1016/j.tra.2026.105038,https://doi.org/10.1016/j.tra.2026.105038,crossref,https://doi.org/10.1016/j.tra.2026.105038,Mohammad Al-Mousa,[],"[{""name"": ""Mohammad Al-Mousa"", ""orcid"": ""https://orcid.org/0000-0002-0911-3488"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Hans Sipilä"", ""orcid"": ""https://orcid.org/0000-0003-2023-0164"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Johan Högdahl"", ""orcid"": ""https://orcid.org/0000-0002-6479-5645"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Oskar Fröidh"", ""orcid"": ""https://orcid.org/0000-0002-3687-7758"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Behzad Kordnejad"", ""orcid"": ""https://orcid.org/0000-0001-5269-4356"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2632,Assessing the impact of the Paris 2024 Olympic Games on bicycle lane utilization with electric bike-sharing data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.104996,https://doi.org/10.1016/j.tra.2026.104996,https://doi.org/10.1016/j.tra.2026.104996,crossref,https://doi.org/10.1016/j.tra.2026.104996,Xinge Liu,"[""yanjie Ji""]","[{""name"": ""Xinge Liu"", ""author_id"": ""https://openalex.org/A5132741824"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Southeast University""]}, {""name"": ""Ziang Chen"", ""author_id"": ""https://openalex.org/A5125312222"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Southeast University""]}, {""name"": ""yanjie Ji"", ""author_id"": ""https://openalex.org/A5055219884"", ""position"": ""middle"", ""is_corresponding"": true, ""affiliations"": [""Southeast University""]}, {""name"": ""Dounan Tang"", ""author_id"": ""https://openalex.org/A5132752778"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Calvin Thigpen"", ""author_id"": ""https://openalex.org/A5090565168"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": []}]","[""Southeast University""]",2026-05-23 03:40:21,2026-05-23 03:42:34
2588,Beyond direct flights: higher-order connectivity in China’s international air cargo network,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105013,https://doi.org/10.1016/j.tra.2026.105013,https://openalex.org/W7153114035,openalex,https://openalex.org/W7153114035,Linfeng Zhang,"[""Linfeng Zhang""]","[{""name"": ""Linfeng Zhang"", ""author_id"": ""https://openalex.org/A5133317851"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": []}, {""name"": ""Hangjun Yang"", ""author_id"": ""https://openalex.org/A5024164553"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Lei Bian"", ""author_id"": ""https://openalex.org/A5081301170"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jie Zhang"", ""author_id"": ""https://openalex.org/A5100436871"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2571,Bicycle route choice models with explicit safety indicators,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105011,https://doi.org/10.1016/j.tra.2026.105011,https://doi.org/10.1016/j.tra.2026.105011,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105011,Mirosława Łukawska,"[""Mirosława Łukawska""]","[{""name"": ""Mirosława Łukawska"", ""orcid"": ""https://orcid.org/0000-0002-2581-9210"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kuan-Yeh Chou"", ""orcid"": ""https://orcid.org/0000-0001-8750-7135"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Mads Paulsen"", ""orcid"": ""https://orcid.org/0000-0002-1445-0876"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Thomas Kjær Rasmussen"", ""orcid"": ""https://orcid.org/0000-0003-0979-9667"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Otto Anker Nielsen"", ""orcid"": ""https://orcid.org/0000-0001-7901-7021"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2620,"Designing a self-financing incentive program for zero-emission trucks in California: a market-based, feebate-inspired policy framework",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105061,https://doi.org/10.1016/j.tra.2026.105061,https://doi.org/10.1016/j.tra.2026.105061,crossref,https://doi.org/10.1016/j.tra.2026.105061,Anuj Dhole,"[""Anuj Dhole""]","[{""name"": ""Anuj Dhole"", ""author_id"": ""https://openalex.org/A5119070721"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": []}, {""name"": ""Aditya Ramji"", ""author_id"": ""https://openalex.org/A5000233124"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Lewis Fulton"", ""author_id"": ""https://openalex.org/A5012691662"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""University of California, Davis""]}, {""name"": ""Daniel Sperling"", ""author_id"": ""https://openalex.org/A5022663599"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""University of California, Davis""]}, {""name"": ""Roland J. Hwang"", ""author_id"": ""https://openalex.org/A5077747289"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": []}]","[""University of California, Davis""]",2026-05-23 03:40:21,2026-05-23 03:42:32
2565,Designing rating-based mechanisms for dockless bike-sharing: Behavioral incentives and sustainable mobility,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105030,https://doi.org/10.1016/j.tra.2026.105030,https://doi.org/10.1016/j.tra.2026.105030,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105030,Zhiyuan Liang,"[""Yue Wang""]","[{""name"": ""Zhiyuan Liang"", ""orcid"": ""https://orcid.org/0009-0001-4395-5443"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yan Long"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yacan Wang"", ""orcid"": ""https://orcid.org/0000-0001-8908-6338"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Ziming Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kun Wang"", ""orcid"": ""https://orcid.org/0000-0002-2137-9457"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""Beijing Jiaotong University"", ""Vrije Universiteit Amsterdam"", ""Huazhong University of Science and Technology"", ""Hong Kong Polytechnic University""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2590,Does airport connectivity increase passenger traffic? Evidence by airline type in China,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105008,https://doi.org/10.1016/j.tra.2026.105008,https://doi.org/10.1016/j.tra.2026.105008,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105008,Yue Hu,"[""Yue Hu""]","[{""name"": ""Yue Hu"", ""orcid"": ""https://orcid.org/0000-0002-0863-1128"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Liang Dai"", ""orcid"": ""https://orcid.org/0000-0001-7421-8203"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kurt Fuellhart"", ""orcid"": ""https://orcid.org/0000-0002-2486-663X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Frank Witlox"", ""orcid"": ""https://orcid.org/0000-0002-8966-6823"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
810,"Drivers of trip satisfaction over time: A case study across rapid transit systems in Montreal, Canada",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105064,https://doi.org/10.1016/j.tra.2026.105064,https://doi.org/10.1016/j.tra.2026.105064,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105064,Thiago Carvalho,"[""Ahmed El-Geneidy""]","[{""name"": ""Thiago Carvalho"", ""orcid"": ""https://orcid.org/0000-0001-5289-1747"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Ahmed El-Geneidy"", ""orcid"": ""https://orcid.org/0000-0002-0942-4016"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""McGill University""]",2026-05-22 08:50:40,2026-05-23 03:40:21
2555,Dynamic Carbon Intensity Indicator (CII) management in stochastic tramp shipping market,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105059,https://doi.org/10.1016/j.tra.2026.105059,https://doi.org/10.1016/j.tra.2026.105059,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105059,Hanyu Cheng,"[""Hanyu Cheng""]","[{""name"": ""Hanyu Cheng"", ""orcid"": ""https://orcid.org/0009-0007-4314-8995"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Liangqi Cheng"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Xiwen Bai"", ""orcid"": ""https://orcid.org/0000-0003-2571-2314"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2561,Editorial Board,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/s0965-8564(26)00193-x,https://doi.org/10.1016/s0965-8564(26)00193-x,https://doi.org/10.1016/s0965-8564(26)00193-x,"openalex,crossref",https://doi.org/10.1016/s0965-8564(26)00193-x,,[],[],[],2026-05-23 03:40:21,2026-05-23 03:40:21
812,Environmental impact of a green tax on new vehicle sales in the presence of tax exemptions,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105048,https://doi.org/10.1016/j.tra.2026.105048,https://doi.org/10.1016/j.tra.2026.105048,"crossref,openalex",https://doi.org/10.1016/j.tra.2026.105048,Andrés Gómez-Lobo,"[""Andrés Gómez‐Lobo""]","[{""name"": ""Andrés Gómez-Lobo"", ""orcid"": ""https://orcid.org/0000-0001-8968-9200"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Juan José Price"", ""orcid"": ""https://orcid.org/0000-0002-8342-3337"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-22 08:50:40,2026-05-23 03:40:21
2593,Evaluating the carbon emission impacts of shifting to ride-pooling: A user group perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.104977,https://doi.org/10.1016/j.tra.2026.104977,https://openalex.org/W7148780931,openalex,https://openalex.org/W7148780931,Danyue Zhi,"[""Constantinos Antoniou""]","[{""name"": ""Danyue Zhi"", ""author_id"": ""https://openalex.org/A5030397760"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Beijing Jiaotong University"", ""Technical University of Munich"", ""China United Network Communications Group (China)""]}, {""name"": ""Alejandro Tirachini"", ""author_id"": ""https://openalex.org/A5050184121"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""University of Chile"", ""Technische Universität Braunschweig""]}, {""name"": ""Mohamed Abouelela"", ""author_id"": ""https://openalex.org/A5030378541"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Technical University of Munich""]}, {""name"": ""Dongdong Song"", ""author_id"": ""https://openalex.org/A5132908272"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Chang'an University""]}, {""name"": ""Constantinos Antoniou"", ""author_id"": ""https://openalex.org/A5132894337"", ""position"": ""last"", ""is_corresponding"": true, ""affiliations"": [""Technical University of Munich""]}]","[""Beijing Jiaotong University"", ""Technical University of Munich"", ""China United Network Communications Group (China)"", ""University of Chile"", ""Technische Universität Braunschweig"", ""Chang'an University""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2578,Event-aware analysis of cross-city visitor flows using large language models and social media data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105023,https://doi.org/10.1016/j.tra.2026.105023,https://doi.org/10.1016/j.tra.2026.105023,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105023,Xiaohan Wang,"[""Zhan Zhao""]","[{""name"": ""Xiaohan Wang"", ""orcid"": ""https://orcid.org/0009-0008-2961-7801"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Zhan Zhao"", ""orcid"": ""https://orcid.org/0000-0001-5170-9608"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Ruiyu Wang"", ""orcid"": ""https://orcid.org/0009-0001-9001-7521"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yang Xu"", ""orcid"": ""https://orcid.org/0000-0003-3898-022X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""University of Hong Kong"", ""Hong Kong Polytechnic University""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2621,Exploring bus operator preferences for zero-emission buses with a hybrid choice model,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105060,https://doi.org/10.1016/j.tra.2026.105060,https://doi.org/10.1016/j.tra.2026.105060,crossref,https://doi.org/10.1016/j.tra.2026.105060,Chiang Fu,"[""Chiang Fu""]","[{""name"": ""Chiang Fu"", ""author_id"": ""https://openalex.org/A5084483128"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""National Cheng Kung University""]}, {""name"": ""Ha T Tu"", ""author_id"": ""https://openalex.org/A5112053097"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""National Cheng Kung University""]}, {""name"": ""Ching‐Ming Lai"", ""author_id"": ""https://openalex.org/A5019780601"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""National Chung Hsing University"", ""National Taipei University""]}]","[""National Cheng Kung University"", ""National Chung Hsing University"", ""National Taipei University""]",2026-05-23 03:40:21,2026-05-23 03:42:32
2553,"Exploring the relationship between accessibility and travel satisfaction in remote and challenging terrain of Tibet, China",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105045,https://doi.org/10.1016/j.tra.2026.105045,https://doi.org/10.1016/j.tra.2026.105045,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105045,Teqi Dai,"[""Huaxiong Jiang""]","[{""name"": ""Teqi Dai"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kaifei Guo"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Huaxiong Jiang"", ""orcid"": ""https://orcid.org/0000-0001-6342-4546"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jiao’e Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""Beijing Normal University"", ""Chinese Academy of Sciences"", ""Institute of Geographic Sciences and Natural Resources Research""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2575,Fostering data collaboration in digital transportation marketplaces: The role of privacy-preserving mechanisms,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105018,https://doi.org/10.1016/j.tra.2026.105018,https://doi.org/10.1016/j.tra.2026.105018,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105018,Qiqing Wang,"[""Kaidi Yang""]","[{""name"": ""Qiqing Wang"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haokun Yu"", ""orcid"": ""https://orcid.org/0009-0000-4908-8240"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kaidi Yang"", ""orcid"": ""https://orcid.org/0000-0001-5120-2866"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""National University of Singapore""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2637,High-speed rail and employment disparity: A sectoral perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105014,https://doi.org/10.1016/j.tra.2026.105014,https://doi.org/10.1016/j.tra.2026.105014,crossref,https://doi.org/10.1016/j.tra.2026.105014,Longfei Zheng,"[""Longfei Zheng""]","[{""name"": ""Longfei Zheng"", ""author_id"": ""https://openalex.org/A5008993283"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""Beijing Normal University""]}, {""name"": ""Shuping Wu"", ""author_id"": ""https://openalex.org/A5004560175"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Beijing Jiaotong University""]}, {""name"": ""Anming Zhang"", ""author_id"": ""https://openalex.org/A5052933369"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""University of British Columbia""]}, {""name"": ""Zhengyi Zhou"", ""author_id"": ""https://openalex.org/A5068814599"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Shanghai University of Finance and Economics""]}]","[""Beijing Normal University"", ""Beijing Jiaotong University"", ""University of British Columbia"", ""Shanghai University of Finance and Economics""]",2026-05-23 03:40:21,2026-05-23 03:42:35
